"boot1","pa","lon","lat","layer.1","layer.2","layer.3","layer.4","layer.5","layer.6"
0,0,-59.5833333333333,-29.25,-7.54077517506308,7.21434592284473,4.01255209065793,-8.1496168116289,-0.649518215089265,-6.16306533169962
0,0,-58.25,-4.75,-13.1928725443824,6.62213719030565,0.77553203492631,-7.42201744307258,-0.2115103548186,-7.06725533321867
0,0,-62.4166666666667,6.75,-11.7302255959512,7.25495244008173,0.120218814745918,-7.49515336392007,-1.64936627117874,-6.49317538122671
1,0,-58.4166666666667,-14.0833333333333,-9.69473710360227,7.47211415601805,0.679992215835211,-9.75283987483218,-1.54234527418265,-6.65007477207826
0,0,-44.9166666666667,-21.25,-8.73388714619209,5.88030135566479,1.04099862788518,-9.89694815961542,-1.68295477243747,-5.68424857692496
0,0,-46.5833333333333,-1.41666666666667,-12.8100848397193,7.24435399113592,-0.685598149619369,-7.41383476129228,1.08618550440917,-6.81979650661656
0,0,-59.9166666666667,-32.25,-6.47882649900662,6.99238918205128,4.21630203606737,-7.7421733644717,-0.30642397695456,-6.2833371668475
0,0,-62.4166666666667,1.58333333333333,-12.5162854759808,7.15780431268428,0.0952433438700636,-7.19364556576105,-1.15093398387205,-7.57294753954967
0,0,-46.0833333333333,-9.75,-9.55438538633097,9.35502368239883,0.12106874998812,-8.4758082520678,-1.36580398509871,-7.16068707196577
1,0,-45.9166666666667,-16.25,-8.54910553039626,8.02805504562651,0.44844922305477,-9.21306489729016,-1.47132240260247,-6.95159506780905
1,0,-57.9166666666667,-8.25,-11.82627391145,7.76813806827903,1.0855510695679,-9.88253821143552,-0.925141766098981,-6.07611924287356
0,0,-51.4166666666667,-28.0833333333333,-8.5466822577018,2.99891079670795,3.56616419518041,-6.97552297294367,-0.819022437384194,-6.37067035476768
0,0,-74.5833333333333,4.75,-10.6792208340577,4.08499358732805,-0.276413533650047,-6.88639136254442,-1.82417962663769,-6.39537138384838
0,0,-73.5833333333333,7.91666666666667,-13.2104324625901,7.8153230645346,0.579714656855009,-8.27278788026838,-1.29942380021593,-6.70484999661299
0,0,-54.25,1.08333333333333,-12.2963633922853,6.78728698986112,0.0858776986598613,-7.45722370338368,-0.165828627389792,-6.64161718047415
0,0,-64.9166666666667,-18.4166666666667,-5.67098318169303,7.96148537186079,0.324524637492598,-7.90949855386048,-1.6750099613169,-7.50786918057186
0,0,-44.4166666666667,-8.58333333333333,-8.97664899488712,9.38255742004742,-0.105279226434059,-7.32276471347897,-1.57204328467993,-7.42992018166144
1,0,-42.4166666666667,-6.75,-10.2876488890688,9.87134928092469,0.0168217929824346,-7.62884161510732,-1.15016093671397,-7.53850325562522
0,0,-55.9166666666667,-30.0833333333333,-8.04059080388198,5.1518202747632,4.8842645968657,-7.4551082421989,-0.586725420327822,-6.74819743072635
1,0,-47.75,-8.25,-11.4024043465301,8.52193955267274,-0.090820314392026,-8.1143819593488,0.269125260835616,-7.2435445767075
1,0,-66.75,4.08333333333333,-14.3798427382852,6.58339651414171,0.284273505286115,-8.90096730327403,1.3675279737706,-7.62629509431329
0,0,-56.9166666666667,5.75,-12.9324310597731,6.82084988425831,0.86392506920997,-6.58453491938429,-1.50594909153634,-6.4146483769521
0,0,-72.25,-16.9166666666667,-5.37418057368985,8.20161930057692,0.662177167653305,-3.79315190981694,-1.68618730745977,-6.31175585349244
0,0,-74.75,-4.08333333333333,-13.7252697841118,4.92987684093209,2.32340237191591,-7.43822173831698,-2.77675065685073,-7.59983241505878
0,0,-66.9166666666667,-15.9166666666667,-10.1965182695341,5.78103499879429,1.44317110105729,-9.26709946289657,-1.74296520466636,-6.19500097226934
0,0,-73.0833333333333,-10.9166666666667,-11.7670109427895,7.09912929831063,1.33556309316619,-8.4175637820291,-2.71281654123689,-6.94173580490138
0,0,-61.4166666666667,-26.0833333333333,-6.75547621798634,9.33220524861479,3.31073166703508,-8.53611910392584,-0.963523461430771,-7.49051849593017
0,0,-40.0833333333333,-18.4166666666667,-9.73828423867259,7.36114114474746,1.71028993436979,-6.43129923148825,-1.82465775266541,-6.26430834059151
1,0,-65.75,-0.0833333333333321,-14.7129276458648,4.37527395733598,2.01999139771558,-7.19483792047571,-1.96673963259472,-8.16470290796683
1,0,-79.4166666666667,0.583333333333334,-12.5962356477991,5.26421326108585,0.698322969778215,-8.48326829762004,-2.32055229876851,-5.37225628526952
1,0,-78.75,0.25,-10.7743175907352,3.23175111213817,-0.193275065362611,-8.99698567515468,-2.11186071060121,-5.98749197778348
0,0,-68.25,-11.0833333333333,-11.0558221915901,7.55684245640665,1.25757659677315,-8.26549079007073,-1.62993594898161,-6.083944646466
0,0,-51.75,-20.0833333333333,-9.80417468116935,7.43582048674656,1.57870626799468,-9.11502382218689,-1.90207741465553,-6.45401095524791
0,0,-43.0833333333333,-7.58333333333333,-9.70716879940683,10.0752623602133,-0.136970658175781,-7.54173855719804,-1.7617443100504,-7.68788917015944
0,0,-49.25,-18.5833333333333,-8.92376224570897,8.67701768772922,0.64526251648737,-8.71122478396203,-1.36246500390049,-6.8965933957622
0,0,-68.25,-33.4166666666667,-3.02469265369664,8.69844565438403,3.82379765135598,-8.20840588562055,-0.178082878430052,-8.12833430583903
0,0,-60.75,-7.58333333333333,-12.6500375405101,6.94648213036246,0.834271490878184,-8.95578809493307,-0.320440065914062,-6.22505960758744
1,0,-41.25,-12.9166666666667,-8.30077181421433,7.6689974940528,0.545294420404969,-7.35411388980367,-2.06815798381511,-6.90999302790167
0,0,-65.9166666666667,-16.4166666666667,-13.4283112044411,4.83277733787723,3.05474279188945,-11.5471402964389,-1.51346556248879,-6.13362183308796
0,0,-54.25,-6.08333333333333,-11.8434717399957,7.30041482877417,0.301873525975058,-8.66577804673165,-0.259155305448879,-6.96370464700481
1,0,-78.5833333333333,2.25,-15.6956099485626,2.21595585895342,1.92184553729165,-7.27264208391459,-1.89456658075371,-6.65749111623601
0,0,-64.75,-6.91666666666666,-12.8853632459505,6.63696393333339,0.944169023466059,-8.62424422779438,-1.59964643750446,-6.14855124876948
1,0,-68.5833333333333,-28.25,-0.292083106762191,3.22825447723881,-0.632014650559368,-6.47242250452691,-1.10306711209309,-6.81330965103893
1,0,-75.5833333333333,-7.58333333333333,-12.5940081068083,6.59752394977375,1.90099789940532,-8.50611672028811,-2.93704530205695,-7.57781596556856
0,0,-77.0833333333333,2.41666666666667,-12.2916515785545,3.01061110386766,-0.0148644502823159,-8.69664480836364,0.440101583448946,-7.35587462552124
0,0,-45.4166666666667,-2.08333333333333,-13.2684752594861,7.06262314092529,-0.797546753610834,-7.11160440208997,1.48170108331611,-6.55015888852042
0,0,-64.0833333333333,-13.4166666666667,-10.4246761030697,8.74037978909669,0.887216370257942,-8.53704331142827,-1.71601850458279,-6.78468111689738
1,0,-73.9166666666667,7.25,-14.630702300422,6.71942265229873,0.171762667925313,-8.58676335348064,0.0148899896253401,-7.23563877331051
1,0,-65.25,8.08333333333333,-11.2942940236666,9.12880748301102,-0.368442142842603,-7.02118531313465,-0.813192299101213,-7.24760249852921
0,0,-57.5833333333333,-7.41666666666666,-12.0960036874435,7.52519268761331,1.15121311478076,-9.78574464090603,-0.64485202493417,-5.9281262637802
0,0,-59.9166666666667,-10.9166666666667,-10.2171414914128,7.80886243407303,0.366132574458118,-9.39521920151928,-0.682927823403821,-6.3917304374666
0,0,-54.4166666666667,-9.91666666666666,-11.1268467324694,8.10280244681203,0.793375888526589,-10.7305673493876,-0.644466825032553,-6.90312113603848
0,0,-41.4166666666667,-4.58333333333333,-9.19685986546864,8.76630612999492,-0.83820488688035,-7.7892186548264,-0.59981138901842,-7.34965873450361
0,0,-37.4166666666667,-7.41666666666666,-7.81661566008432,7.86830135165843,-0.510245887931162,-6.45491211403048,-1.45422996601061,-6.38511412216857
0,0,-54.0833333333333,-0.416666666666666,-12.4076644898911,6.84939610059965,0.290347064616855,-7.03087563665732,-0.649954450701846,-6.71282757263496
0,0,-54.5833333333333,4.08333333333333,-13.4466699242795,6.00434545423122,0.90971484072513,-7.35704261109059,-0.208749677848104,-6.59927557849606
0,0,-44.0833333333333,-8.25,-9.18385024140996,9.60951062736318,-0.182149179269557,-7.29364826050781,-1.58990226072925,-7.54134128376552
0,0,-65.5833333333333,-24.0833333333333,-0.31399050453227,4.85707106180428,-0.0469314267050121,-9.01804014515739,-0.77438907366769,-8.18245006592558
0,0,-35.5833333333333,-7.75,-9.56569997383036,7.50054352014999,0.599812171633915,-6.32651782571262,-1.10577168971411,-6.37588414877015
0,0,-67.5833333333333,-23.5833333333333,1.45624818816975,3.46240461047589,-1.65753392572275,-8.56025783201242,-0.791564472431517,-8.34615172519977
0,0,-59.0833333333333,0.0833333333333339,-13.3408135083695,6.44711677258208,0.344979764747249,-7.30386775492614,-0.214690166926846,-7.40124145597681
0,0,-61.75,0.916666666666668,-13.0420719461909,6.97090459248598,0.304343008084698,-7.21675581258828,-1.04832976712507,-7.61913667462754
0,0,-56.0833333333333,-14.5833333333333,-10.4755563540285,7.82194871812839,1.00665924183915,-9.14672312392808,-2.47776611655506,-6.35191045607298
1,0,-52.4166666666667,-30.9166666666667,-8.36854628994581,4.67892170768932,3.87235462220292,-6.143175448428,-0.514244102763585,-5.88753639372659
1,0,-47.25,-5.75,-10.3344207512081,8.73846874902364,0.519617756605606,-8.34733712613511,-1.55405564497148,-6.94198404478368
0,0,-50.5833333333333,-1.41666666666667,-13.746031216664,6.10395740385078,0.748903936925528,-7.43828696751584,-0.693411040135787,-7.79095541192602
0,0,-55.4166666666667,-5.58333333333333,-12.9311231383534,6.57732664975061,0.562524839241633,-8.9062572351133,0.128850359528836,-6.9640318896213
0,0,-60.25,8.41666666666667,-13.5883121416857,5.16602636357345,1.39140801180357,-7.17348743525138,-1.71897031493837,-5.98640883132641
0,0,-74.5833333333333,8.91666666666667,-13.7623759597392,7.57418020381845,-0.329182923643877,-8.60454559770167,0.320522106211991,-7.02720982514604
0,0,-60.9166666666667,-23.25,-6.8782673549292,9.88220082469533,2.91515707291922,-7.80080136560774,-1.24200996020751,-7.63563115084389
0,0,-68.4166666666667,-28.9166666666667,-1.58027492708321,5.78044739405774,0.588723122666859,-7.42512729346015,-0.832877603476952,-7.59822891757171
0,0,-54.9166666666667,2.08333333333333,-11.9658624457043,7.03590830089432,-0.300101701550593,-7.75765259279938,-0.0665350174534808,-6.4259206449834
0,0,-66.9166666666667,2.75,-14.8950385479083,5.28055172284713,1.12026114125073,-9.06794869943434,-0.0189649301016791,-8.5829704679224
0,0,-71.0833333333333,-36.9166666666667,-2.38572254611007,2.59789292720796,0.700030982305742,-8.11910728633925,1.51506139573777,-6.46043019329463
1,0,-42.9166666666667,-11.75,-8.54729024334087,9.66925319174895,0.31846557277441,-8.41530481579817,-1.97311441398589,-7.74708510387776
0,0,-38.25,-8.25,-7.93357302531258,8.88823853834455,0.231775023447855,-6.49095359391683,-1.65217801040458,-6.80758216589698
0,0,-61.75,-13.75,-9.90435288709238,8.13085590206876,0.83710948099176,-9.00141102600594,-1.5279672038027,-6.76418469759686
1,0,-67.5833333333333,7.75,-11.8223454259277,8.75496241504402,-0.352182498604439,-7.43231811571186,1.15016649922457,-6.82233692957074
0,0,-58.75,-10.4166666666667,-10.4077497334307,8.2554896979043,0.52501771025306,-9.52907971005937,-0.88906743774363,-6.45131701263723
0,0,-46.25,-14.0833333333333,-9.61872256815494,7.70460710848993,-0.103971833128309,-8.46473485447637,-1.00293797913932,-6.2149823109397
0,0,-67.25,7.91666666666667,-11.3058555836613,8.94601761331411,-0.228566687279995,-7.07199620268049,0.358198158417522,-6.80928281670145
0,0,-56.9166666666667,-8.41666666666666,-11.368236816234,7.69988167567403,0.805379660629822,-9.953665429187,-0.61822624894231,-6.29346343699724
0,0,-61.75,-31.4166666666667,-5.98970812736433,7.31609484095356,3.86444232537791,-8.26513730587553,-0.425165862531673,-6.53102477708246
0,0,-53.75,-1.75,-12.1369887970462,7.9672248785892,-0.157336841332649,-6.42242028381157,-0.486413857811103,-6.65888917033797
0,0,-67.9166666666667,-18.5833333333333,-0.68382293972734,4.63759040255974,-1.10413542532456,-9.74650970354333,-1.16354653428745,-8.50586196536843
1,0,-67.75,1.41666666666667,-15.8877744642764,3.17233730709456,2.48538778925478,-8.60164583475566,-1.45247094579014,-9.43863374263764
1,0,-65.5833333333333,-28.75,-3.92959653464708,8.21156054157331,3.12036738710009,-8.47009324711683,-0.280552872902021,-7.40143338767543
0,0,-39.0833333333333,-14.9166666666667,-11.5886825108874,4.93912754445754,2.63404710738152,-5.23838847415693,-1.84428574959001,-5.52980733254277
0,0,-59.75,-0.0833333333333321,-13.225816122612,6.49956663114996,0.606123691333509,-6.9560911568479,-0.828281372407131,-7.43694181805199
0,0,-72.25,0.25,-13.9204029909457,5.38549610063071,1.47628273270999,-7.43212215721609,-0.430361067200205,-6.91037601698723
0,0,-78.5833333333333,1.91666666666667,-16.1019606619629,1.86736728962931,2.12585556935876,-7.92092309944084,-2.01621273644135,-6.65465064897167
0,0,-49.9166666666667,-25.25,-8.26779770206574,3.71440123401714,2.93922751228053,-8.00173757990877,-1.29125649653259,-6.05249463472201
0,0,-58.4166666666667,-2.41666666666667,-13.3069181071226,6.55897851462128,0.668736316737712,-6.64782258751877,-0.574285794254087,-7.1329897914003
1,0,-42.9166666666667,-21.25,-9.00562298286856,7.5655471117081,1.62811666672925,-9.21161460878977,-1.39760938449089,-6.19954690118197
0,0,-66.4166666666667,5.58333333333333,-12.6341372068978,5.34650315122983,-0.471366534543833,-9.3688855599753,1.99816751776591,-7.24681380586196
0,0,-81.5833333333333,8.75,-13.6029685936711,4.31567480924515,1.08398228338351,-8.36162778714401,-0.642471240725919,-6.13972003658398
0,0,-66.0833333333333,-2.25,-14.3659264709143,4.1538611848926,1.95220136552946,-7.33929084417765,-1.77786355364939,-7.92463864710141
0,0,-62.25,-19.0833333333333,-7.58756907202141,10.1089553103443,1.90871903161942,-7.29977791615467,-1.88912518247315,-7.87595810200882
0,0,-53.4166666666667,-15.75,-9.37620361457136,7.91285906377015,1.28711751874964,-10.5457843153238,-1.21374798435356,-6.71998765905462
0,0,-70.0833333333333,-3.08333333333333,-14.2587394248855,4.07902660877194,2.16950984394598,-7.42714177751519,-2.42674983580649,-7.61415031863972
0,0,-72.25,-1.58333333333333,-14.4734151350142,4.1467761413213,2.46617101410893,-7.10404971572966,-1.95335339045336,-7.87031556089224
0,0,-57.0833333333333,-16.75,-9.99233542343249,8.8706414474364,1.78840951644896,-8.56992718653887,-2.03409602453415,-6.73138304475139
0,0,-53.4166666666667,4.08333333333333,-13.0196817044624,5.82251302711602,0.606983184777067,-7.377120916723,-0.0335433331204728,-6.4213015916097
0,0,-42.5833333333333,-15.25,-7.65209012824717,7.59233538994593,-0.300812730684072,-7.68389409955864,-1.85090473685714,-6.65824806242161
0,0,-51.75,-2.41666666666667,-13.0332508565371,6.94434414358552,-0.103060944893189,-7.37061529397044,0.0680595760628029,-7.18420892649742
0,0,-66.75,-34.4166666666667,-3.69423002098099,8.70290432880891,4.05567691874309,-8.68636112421669,-0.273851075730473,-8.07923288296986
0,0,-62.9166666666667,5.91666666666667,-14.4413483192444,5.20384617925087,-0.442229540418387,-9.5361118506199,1.31518849775979,-7.09038543470011
0,0,-60.75,-5.25,-13.6179425367254,5.99239238378481,0.881381016685617,-7.55723028286904,-0.483584141604577,-6.89902186479022
0,0,-59.25,-16.5833333333333,-10.4520320360164,7.95782915805582,1.92993774197456,-9.26738028034127,-2.00276631210238,-6.71345184510963
0,0,-58.25,-35.0833333333333,-6.12909485870099,5.70165249127058,4.48204081521281,-6.70334904118595,-0.32608126571283,-5.80741214028442
0,0,-41.4166666666667,-4.91666666666666,-9.4757562048355,9.80929939846796,-0.609886793099707,-7.58299500002686,-0.997933279130025,-7.43516705055726
0,0,-76.0833333333333,2.58333333333333,-9.62457216475925,2.63516831921849,0.28394815488378,-7.15523907246738,-2.55161473799407,-7.05665224785995
0,0,-71.0833333333333,-15.9166666666667,0.0850181803892277,1.20582407931714,-1.78676729707956,-9.86756668865074,-1.30048108179045,-7.06253542218725
0,0,-71.5833333333333,5.25,-11.9441112358592,7.97858937685762,0.254650150133077,-7.07876969258864,0.113534203247839,-6.60949001496046
0,0,-69.9166666666667,3.41666666666667,-13.8560596763688,6.2091179007908,0.721503567176823,-7.9187413576884,0.836279465451635,-6.88301213479886
0,0,-52.0833333333333,-13.5833333333333,-9.97799677930324,8.51812706314296,0.684313018027737,-9.55883535174163,-1.5242946887639,-6.69372562796453
0,0,-64.9166666666667,-36.75,-3.76566566200596,7.59386737364057,4.31943924919189,-8.35718990239916,-0.0855122185116757,-7.42526513706972
0,0,-53.4166666666667,-12.25,-10.7515183727127,8.22112167055843,1.14313671570581,-11.2885830565748,-1.08171991702024,-6.76871233705829
0,0,-67.5833333333333,-33.25,-3.38117269656336,9.04767891873737,4.07204455897838,-8.26751554313715,-0.144452986102029,-8.12268745056237
0,0,-67.5833333333333,-35.4166666666667,-3.17512587197731,8.43478394426931,4.05019347965551,-8.09659301984033,-0.262042598631696,-8.16682249450863
1,0,-58.0833333333333,-13.25,-10.4100936233827,7.67864168235102,0.814989929445838,-10.463433285412,-1.25511504799032,-6.59921939314838
1,0,-47.5833333333333,-23.25,-8.1171441516795,6.18352662134648,1.80767590850705,-8.09769622890791,-1.51303231892163,-5.88079118189034
0,0,-66.25,-4.41666666666666,-13.8706523399378,5.17657783104767,1.43514543132232,-7.87231200314434,-1.94117005794524,-6.69478035536126
1,0,-78.25,-4.75,-13.8231621570496,3.54674731813642,2.50937193883648,-7.48279844445569,-2.59403852568759,-8.31498683904593
1,0,-41.5833333333333,-18.25,-8.78462291405975,7.47643397306595,1.10441211061671,-8.29538882662663,-1.5579981206212,-6.390212773739
1,0,-66.9166666666667,-11.25,-11.1577401314418,8.08483864997167,1.24389361179256,-8.29473681037587,-1.75144044183127,-6.4125900409891
0,0,-83.5833333333333,9.41666666666667,-12.8054503119949,1.76759815840397,0.0087103825864021,-11.42667015258,-0.103933438938637,-5.86785031565419
1,0,-73.0833333333333,2.58333333333333,-13.2127657778189,6.99237808198749,0.954420713533229,-7.65245333464507,0.496655169164014,-6.75055279470501
1,0,-38.9166666666667,-10.0833333333333,-7.70155011607995,8.97624117382487,0.974432999962192,-6.08161100444266,-2.19625299653071,-7.43590364182899
1,0,-46.25,-8.41666666666666,-9.6230395439825,9.1090612859548,0.0749664120444767,-7.76934057817279,-1.46239762764258,-7.07801113175632
0,0,-65.5833333333333,-3.08333333333333,-14.5512707721037,4.3670244525283,1.90521434454886,-7.58955860141486,-1.84239955988418,-7.59961917117274
1,0,-54.9166666666667,-19.4166666666667,-10.2059884826829,7.78524500249719,1.78463812079418,-8.64601383885987,-1.7866868832134,-6.5389415420313
0,0,-75.5833333333333,-1.25,-13.9860432580366,4.19043842804225,1.95773874160477,-7.24541610673313,-1.65025235092302,-7.91971558682759
1,0,-67.25,-29.25,-2.57957313586902,7.70451900868073,2.45879821244556,-8.37128543787139,-0.336553876424109,-7.93878752415842
0,0,-64.4166666666667,-5.75,-13.2217530704569,6.20439935273511,1.08997317671119,-7.90253541660246,-1.67685754363893,-6.46657502191147
0,0,-60.75,-23.0833333333333,-6.98955000667996,9.92841953019755,2.95814380810364,-7.7625042982544,-1.27134375958672,-7.62951545284319
0,0,-66.75,4.25,-14.299144052911,6.78498090158535,0.187409444611124,-8.88624839035245,1.49460782403975,-7.62404293185568
0,0,-66.4166666666667,-31.75,-4.63880488528573,9.06834884951649,3.65216005562284,-8.14131641428525,-0.264335431837037,-7.40703730703092
0,0,-39.25,-13.75,-11.5665858689394,4.29337164153151,2.42994018416728,-5.37742148503332,-1.60264452808762,-5.54496734071717
0,0,-61.5833333333333,-20.25,-7.170838566379,10.1951914345453,2.14672413599044,-7.19993512101212,-1.56594677545608,-7.83367432634794
0,0,-48.25,-24.9166666666667,-9.08657893726658,3.8940916416495,3.21872580410944,-8.03563238433112,-0.882933007212344,-4.82007348220149
1,0,-75.25,1.41666666666667,-14.2152690158857,4.7781563473336,1.06576591682867,-7.8065172747167,0.127562041387677,-7.25919572778997
0,0,-65.75,1.75,-14.7896326230082,4.85496923223456,1.52306759224494,-8.05303928299738,-1.17852011132831,-8.51777366758855
0,0,-66.0833333333333,8.91666666666667,-10.1784362535977,9.4858933432006,-0.4259882118212,-6.92418106037561,-1.07559314989885,-7.53908949950454
0,0,-62.75,6.41666666666667,-12.6815044957169,6.15780461564057,-0.841499751878741,-8.21851495662395,0.859529117967683,-7.00928624501808
1,0,-39.25,-14.4166666666667,-11.36071937209,5.12609196812692,2.18614860139306,-5.24459485347868,-1.73478502886226,-5.43548500297628
0,0,-47.9166666666667,-21.0833333333333,-9.19438582940153,6.64973624211126,1.35577768712661,-9.39785365462283,-1.76913576048826,-6.12219397465315
0,0,-68.5833333333333,-30.25,-2.39470925288208,8.82249634501811,3.11627698903545,-8.62342667101825,-0.206551867171809,-8.71109919705648
0,0,-51.75,-11.5833333333333,-10.7450149565203,8.90298131717539,0.607429698607518,-9.61645426695942,-1.79187500884482,-6.70607205162936
0,0,-58.5833333333333,-34.5833333333333,-6.44550258906644,5.69674794466565,4.53243201670239,-6.98589299346247,-0.322400385892405,-5.95124126532075
1,0,-58.4166666666667,-22.25,-8.97629659383775,8.66444670377693,3.14612245869574,-7.72786485291191,-1.53402408345595,-6.9383435895782
0,0,-64.5833333333333,-28.5833333333333,-5.41815420485458,9.43504487597043,3.70100423117756,-8.6860692867025,-0.501262109106436,-7.58408787980325
0,0,-54.25,-32.9166666666667,-7.06899340932154,4.98749071236736,4.19076167341515,-6.81249195771319,-0.342813227866984,-6.57111016454745
1,0,-59.75,-34.0833333333333,-6.11842417134315,6.41871989761146,4.49411062001716,-7.63920720414529,-0.394617412871596,-6.5357785321417
0,0,-73.5833333333333,-13.75,-4.17221099161778,5.1526740078545,-1.1379340132626,-8.95111958650712,-1.75619706345778,-7.92938706540731
0,0,-69.9166666666667,11.75,-9.17154660076681,10.1633685183765,0.275604401790599,-5.04879376316135,-2.04785487307617,-6.99940652459792
0,0,-50.75,-29.0833333333333,-8.73474202385371,2.00196589778935,3.74750300651485,-6.89172025846828,-0.822595154086234,-6.21010672864926
0,0,-77.75,-0.916666666666666,-15.4414029016141,0.702547672735525,2.36262182106982,-8.94031489021671,-1.0603220508477,-9.03499184034072
0,0,-68.9166666666667,-30.5833333333333,-1.09761184663918,5.74310439124588,1.87000347469675,-7.4424022237981,-0.53754899847138,-7.63918913789424
1,0,-78.25,-3.41666666666666,-12.9288644378041,1.71886762466389,1.66437116044412,-8.45838657965832,-1.34094960649022,-8.26467418337086
0,0,-49.9166666666667,-10.0833333333333,-11.5000784161367,8.90825040368965,0.351662829258789,-9.2148452387651,-1.1283246357253,-6.60180733691418
1,0,-61.25,3.08333333333333,-12.1584867192517,7.96884260465365,-0.484329036936262,-7.47694699252773,-0.290368583770929,-7.57757089120918
0,0,-62.5833333333333,-32.9166666666667,-5.35099191825264,7.22832449977658,3.86100751808425,-8.28529631360917,-0.409554686368976,-6.71637272588083
0,0,-70.9166666666667,-35.9166666666667,-2.58068449179853,3.15379371796948,0.81924049609019,-8.21587842072211,1.5988005439208,-6.56957354128068
0,0,-55.25,-30.75,-7.97378421017092,5.33747485763758,4.80329322392978,-7.27037872639054,-0.689501297979177,-6.80524257359577
0,0,-67.4166666666667,6.25,-12.9536388705139,8.42101811713881,-0.0743053307656147,-8.07177112899047,1.21243859471392,-7.12031820949285
1,0,-59.5833333333333,-11.4166666666667,-10.0811919374288,7.63283959781911,0.351063609510403,-9.59500855769567,-0.710785526828333,-6.36648977508394
0,0,-57.4166666666667,-12.4166666666667,-10.8266058384808,8.31237314300671,0.758505619138998,-10.4453623487447,-1.06395084493748,-6.60713974537715
0,0,-68.4166666666667,1.41666666666667,-15.6531165630415,3.25375165733238,2.3713147798359,-8.27185634664175,-1.35678894956893,-9.03876570955792
0,0,-44.9166666666667,-18.5833333333333,-8.56268248498408,7.69925805737139,0.673799830170538,-9.41276003538662,-1.62077479801,-6.59126657006082
0,0,-75.5833333333333,-14.25,-4.70343993310813,9.74514204968569,0.612559901597364,-6.33033330878501,-1.42066244305638,-8.21453137954533
0,0,-61.5833333333333,-26.5833333333333,-6.6376033906236,9.40377383700496,3.42927523919352,-8.64607586417472,-0.944742740474524,-7.61238320241736
1,0,-49.25,-23.4166666666667,-8.17916730826438,6.39352862789991,2.23990969925168,-8.20878336407071,-1.66922180321518,-6.52353006342141
0,0,-75.25,0.583333333333334,-13.7601737332426,4.92654391484707,1.47586976193781,-7.39106821334447,-0.919481035914458,-7.13152520632944
0,0,-56.4166666666667,-11.9166666666667,-10.6545354203818,8.48518706007627,0.898962091606069,-10.1328311996146,-0.913943712296325,-6.67155924586857
1,0,-38.9166666666667,-3.75,-10.3336447552318,8.68948772551085,-1.06876323273645,-6.16236433531242,-1.18519616089362,-6.0025870282492
0,0,-51.4166666666667,1.91666666666667,-13.4049398346401,6.08674018066459,0.157511059788767,-7.56142747338913,1.17446802989403,-6.58128579678871
0,0,-81.5833333333333,8.25,-13.532365200778,5.78405447381897,-0.018500660405182,-9.48665434750886,1.45602980515524,-6.15143320537891
0,0,-57.25,-4.25,-13.2374110599681,6.49519611967439,0.757917853611842,-7.13524097906617,-0.280286694190957,-7.31345068972973
0,0,-60.0833333333333,-12.0833333333333,-9.95900242195209,6.94457206612103,0.44446593621466,-9.84006349638959,-1.09532090466527,-6.1392796874176
1,0,-73.5833333333333,-10.0833333333333,-11.7872073897452,7.0559433650988,1.18611771148832,-8.21392079633057,-2.42953614008046,-6.91204904010373
1,0,-62.25,-30.0833333333333,-6.10682597183798,8.01594035441954,3.82847694028076,-8.64429297415276,-0.625504529647711,-6.89599810136547
1,0,-70.4166666666667,0.25,-14.8493912380585,3.39906030618761,2.40489848102829,-7.38928284897707,-1.63860685888846,-8.12617872448221
1,0,-61.5833333333333,7.25,-10.9635099722134,8.06491746354431,0.703770523755045,-6.38727313742527,-2.29801767616432,-7.25380877510128
0,0,-49.25,-3.75,-13.288185875778,7.41012607780784,-0.952806846842237,-8.22805793254228,1.15865873332703,-7.58505589282958
0,0,-50.9166666666667,-11.75,-11.2419205534941,9.14862427315102,0.419440080364,-9.21300302013293,-1.71379956864941,-6.61015575866481
0,0,-69.0833333333333,-32.25,-0.803047944061607,4.07109125562354,1.94118095545151,-6.67232496368372,-0.540837254418209,-6.84902327129318
0,0,-56.4166666666667,-11.25,-10.6574458792303,8.25144074388004,0.902837059392051,-10.3324870170391,-1.45510570784205,-6.64454083717827
0,0,-72.5833333333333,8.75,-13.8418121108485,6.79353195488036,1.62809054782698,-9.00021925053415,-2.54618193109035,-6.75852198842535
0,0,-67.5833333333333,-27.9166666666667,-2.57512468197908,9.15106166590467,2.34577449274644,-9.12296984375941,-0.481442710165222,-9.19829073266783
1,0,-67.9166666666667,-13.5833333333333,-11.5868739344129,7.0347018302803,1.55380317591046,-8.5330299295834,-1.81132517424803,-6.51916256048044
0,0,-68.5833333333333,-15.25,-7.36551218713829,5.045647820718,-0.61843982603513,-8.05406524524396,-1.61105135852302,-5.92662890913409
0,0,-40.0833333333333,-3.91666666666666,-9.50032843246933,10.2838134003011,-1.04139928838127,-6.67487259823542,-0.946083871363647,-8.04122855377543
0,0,-63.4166666666667,5.25,-14.9748971653933,4.33095972373084,0.52117837258125,-10.8457334119117,-0.725030889416629,-6.33639979257476
0,0,-61.75,-23.25,-6.64413320962375,9.93024973509349,2.86516979519626,-8.05071284851767,-1.170288035437,-7.67099856736079
1,0,-52.9166666666667,-16.75,-9.83478947897106,7.86296851171193,0.935277685970981,-9.7321486027837,-1.14013230028053,-6.58606732873326
